texto,label
"(CENTRAL  DE  ATENDIMENTO  COVID:  3512-3167/3512-3168/3512-3187/3512-3188)PROTOCOLO PARA TRATAMENTO DE COVID-19SINAIS E SINTOMAS LEVES:- ANOSMIA - AGEUSIA - CORIZA - DIARREIA - DOR ABDOMINAL - FEBRE - MIALGIA - TOSSE - FADIGA - CEFALEIA  SINAIS E SINTOMAS MODERADOS:A) TOSSE PERSISTENTE + FEBRE PERSISTENTE DIÁRIA OU B) TOSSE PERSISTENTE + PIORA PROGRESSIVA DE OUTRO SINTOMA RELACIONADO A  COVID-19 (ADINAMIA, PROSTRAÇÃO, HIPOREXIA, DIARREIA) OU C) PELO MENOS UM DOS SINTOMAS ACIMA + PRESENÇA DE FATOR DE RISCO SINAIS DE GRAVIDADE:- SÍNDROME RESPIRATÓRIA AGUDA GRAVE – SÍNDROME GRIPAL QUE APRESENTE- DISPNEIA/DESCONFORTO RESPIRATÓRIO OU PRESSÃO PERSISTENTE NO TÓRAX OU SATURAÇÃO DE O2 MENOR QUE 95% EM AR AMBIENTE OU COLORAÇÃO AZULADA DE LÁBIOS OU ROSTO ORIENTAÇÃO PARA PRESCRIÇÃO EM PACIENTES ADULTOS A) FASE 1 (1º AO 5º DIA) E FASE 2 (6º AO 14º DIA) PARA CASOS DE SINAIS E  SINTOMAS LEVES ATENDIDO NO SETOR DE SÍNDROMES GRIPAIS (PSF- ANA NERI).DIFOSFATO DE CLOROQUINA =D1: 500MG 12/12H (300 MG DE CLOROQUINA BASE) =D2 AO D5: 500 MG 24/24H (300 MG DE CLOROQUINA BASE) +SULFATO DE ZINCO 100 MG=50 MG VO DE 12/12 HORAS POR 10 DIAS+IVERMECTINA 6 MG= 1 CP A CADA 30 KG DOSE ÚNICA+AZITROMICINA =500MG 1X AO DIA, DURANTE 5 DIASOU SULFATO DE HIDROXICLOROQUINA =D1: 400MG 12/12H =D2 AO D5: 400MG 24/24H + AZITROMICINA =500MG 1X AO DIA, DURANTE 5 DIAS+ SULFATO DE ZINCO 100 MG=50 MG VO DE 12/12 HORAS POR 10 DIAS+IVERMECTINA 6 MG= 1 CP A CADA 30 KG DOSE ÚNICAB) FASE 3 (APÓS 14º DIA) PARA CASOS DE SINAIS E SINTOMAS LEVES ATENDIDO NO SETOR DE SÍNDROMES GRIPAIS (PSF- ANA NERI)- PRESCREVER MEDICAMENTO SINTOMÁTICO CONFORME AVALIAÇÃO MÉDICA DOS CASOS LEVES.SINAIS E SINTOMAS LEVES (SÍNDROMES GRIPAIS (PSF- ANA NERI)- PRESCREVER MEDICAMENTO SINTOMÁTICO CONFORME AVALIAÇÃO MÉDICA.",5
"QUANDO NÃO FOR POSSÍVEL REALIZAR A OXIMETRIA.- NOS PACIENTES COM DEFICIÊNCIA OU PRESUNÇÃO DE DEFICIÊNCIA DE VITAMINA  D, CONSIDERAR A REPOSIÇÃO CONFORME NECESSIDADE CLÍNICA. - INVESTIGAR E TRATAR ANEMIA. - ZINCO – PARA PACIENTES ADULTOS, CONSIDERAR A ADMINISTRAÇÃO DE SULFATO DE ZINCO CONCOMITANTE AO TRATAMENTO COM CLOROQUINA / HIDROXICLOROQUINA + AZITROMICINA.-  EXAMES  LABORATORIAIS  DE  RELEVÂNCIA  NA  COVID-19:  HEMOGRAMA COMPLETO, PROTEÍNA C-REATIVA (DE PREFERÊNCIA ULTRA SENSÍVEL). AST (TGO) E ALT (TGP).",6
"1º -  DESIGNAR  LÉDIO  DA SILVA SANTOS,  SERVIDOR  NO  CARGO  DE FARMACÊUTICO  BIOQUÍMICO,  PARA  EXERCER  A  FISCALIZAÇÃO  DO  CONTRATO  REFERENTE  AO  PROCESSO  Nº 107/2020 - DISPENSA DE LICITAÇÃO Nº 041/2020  - CUJO OBJETO A AQUISIÇÃO DE HIDROXICLOROQUINA E ÁCIDO  ASCÓRBICO  +  ZINCO  QUELATO  PARA  TRATAMENTO  DO  CORONA  VÍRUS  (COVID-19)  PARA  ATENDER  AS  NECESSIDADES DO HOSPITAL MUNICIPAL LORENA PARODE DE CANARANA-MT, CONFORME ESPECIFICAÇÃO DO  EDITAL.",6
"I - RELATÓRIO INICIAL:TRATA-SE DE PEDIDO DE CANCELAMENTO DO PROCESSO LICITATÓRIO N. 067/2020 – AQUISIÇÃO POR DISPENSA, CUJO OBJETO É A AQUISIÇÃO DE HIDROXICLOROQUINA SULFATO DE 400MG, PARA PACIENTES  ADULTOS  COM DIAGNÓSTICOS  DE  COVID-19,  PLEITEADO  PELA  SECRETÁRIA  MUNICIPAL  DE  SAÚDE, SRA.",6
"LUANA APARECIDA DE SOUZA. E,CONSIDERANDO O PARECER JURÍDICO N. 215/2020.RESOLVE:ANULAR EM TODOS OS SEUS TERMOS, POR VÍCIO DE LEGALIDADE, O PROCESSO LICITATÓRIO (DISPENSA) N. 067/2020, CUJO OBJETO É A AQUISIÇÃO DEHIDROXICLOROQUINA  SULFATO  DE  400MG,  PARA  PACIENTES  ADULTOS  COM DIAGNÓSTICOS DE COVID-19.",6
"CONSIDERANDO  A  PORTARIA  06  DE  04  DE  JULHO  DE  2020  DA  SECRETARIA  MUNICIPAL  DE  PORTO  DOS  GAÚCHOS  QUE  PADRONIZA  POR  SUA  COMISSÃO  DE  FARMÁCIA  E  TERAPÊUTICA,  O  PROTOCOLO  PARA  O  MANUSEIO  MEDICAMENTOSO  DO  COVID  19  A  NÍVEL  MUNICIPAL, SEGUINDO RECOMENDAÇÕES DO MINISTÉRIO DA SAÚDE, ENFATIZANDO QUE A PRESCRIÇÃO DE TODO E QUALQUER MEDICAMENTO É PRERROGATIVA DO MÉDICO, ENFATIZANDO QUE O CONSELHO FEDERAL DE MEDICINA PROPÔS A CONSIDERAÇÃO  DA  PRESCRIÇÃO  DA  CLOROQUINA  E  HIDROXICLOROQUINA  PELOS  MÉDICOS  EM  CONDIÇÕES  EXCEPCIONAIS, MEDIANTE TERMO DE CONSENTIMENTO LIVRE E ESCLARECIDO DO PACIENTE PARA TRATAMENTO DE  COVID19 (PARECER DE CONSULTA CFM Nº8/2020 E CFM Nº4/2020).",6
"DESIGNA A SERVIDORA ILDA PEREIRA PARA ACOMPANHAR  E  FISCALIZAR  A  EXECUÇÃO  DO  CONTRATO  REFERENTE  À  “AQUISIÇÃO  DE HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO CORONAVÍRUS (COVID-19)” PUBLICAÇÃO   OFICIAL   DO   TRIBUNAL   DE   CONTAS   DE  MATO   GROSSO    –    LEI   COMPLEMENTAR   475   DE   27   DE   SETEMBRO   DE   2012COORDENAÇÃO:SECRETARIA GERAL DO TRIBUNAL PLENO: TELEFONE (65) 3613-7678  - E-MAIL: DOC_TCE@TCE.MT.GOV.BRRUA CONSELHEIRO BENJAMIN DUARTE MONTEIRO, S/N, EDIFÍCIO MARECHAL RONDON – CENTRO POLÍTICO ADMINISTRATIVO – CUIABÁ-MT – CEP 78049-915DIÁRIO OFICIAL DE CONTAS TRIBUNAL DE CONTAS DE MATO GROSSO ANO 9  Nº 1938DIVULGAÇÃO QUINTA-FEIRA, 25 DE JUNHO DE 2020 – PÁGINA 64PUBLICAÇÃO SEXTA-FEIRA, 26 DE JUNHO DE 2020 PEDRO FERRONATTO, PREFEITO DO MUNICÍPIO DE IPIRANGA DO NORTE, ESTADO DE MATO GROSSO, NO USO DAS ATRIBUIÇÕES QUE LHE CONFERE A LEI ORGÂNICA, E CONSIDERANDO A LEI FEDERAL N.º 8.666, DE 21 DE JUNHO DE 1993,  RESOLVE: ART.",0
"DESIGNO  A  SERVIDORA  ILDA  PEREIRA  PARA  RESPONDER  PELO ACOMPANHAMENTO, FISCALIZAÇÃO E AVALIAÇÃO DA EXECUÇÃO DA LICITAÇÃO NA MODALIDADE DISPENSA DE LICITAÇÃO, CUJO OBJETO É “AQUISIÇÃO DE HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO  DA  EMERGÊNCIA  DE  SAÚDE  PÚBLICA  DE  IMPORTÂNCIA INTERNACIONAL DECORRENTE DO CORONAVÍRUS (COVID-19)”  ART.",6
"FLORI LUIZ BINOTTI PREFEITO MUNICIPAL DISPENSA DE LICITAÇÃO PARA COVID -19 Nº 032/2020RATIFICAÇÃOO PREFEITO MUNICIPAL DE LUCAS DO RIO VERDE, SR.  FLORI LUIZ BINOTTI, TORNA PÚBLICO QUE TENDO CONCORDADO COM A JUSTIFICATIVA DA SECRETARIA  MUNICIPAL DE SAÚDE E O PARECER JURÍDICO APRESENTADO PELO ADVOGADO PÚBLICO EFETIVO  DO MUNICÍPIO, NO PROCESSO DE  DISPENSA DE LICITAÇÃO  PARA  COVID-19  Nº  032/2020,  PARA  A  DISPENSA  DE  LICITAÇÃO  PARA  CONTRATAÇÃO EMERGENCIAL DE PESSOA JURÍDICA PARA AQUISIÇÃO DE DIFOSFATO DE CLOROQUINA 500MG, MEDICAÇÃO  PARA ATENDER  DEMANDA NOS  ATENDIMENTOS  DE  SUSPEITOS  PARA COVID-19 NAS UNIDADES DE SAÚDE,  VISTO O NÃO FORNECIMENTO  DO ITEM POR PARTE  DO  ESTADO  OU  UNIÃO  ATÉ  O  MOMENTO.",0
"DESTACOU QUE O CICLO MEDICAMENTOSO UTILIZADO NO TRATAMENTO CONTRA A COVID-19, CONSISTE NA UTILIZAÇÃO DE HIDROXICLOROQUINA 400MG,  AZITROMICINA 500MG E IVERMECTINA 6MG.",6
"FÁBIO MARCOS PEREIRA DE FARIAPREFEITO MUNICIPAL PROCEDIMENTO ADMINISTRATIVO AVISO DE LICITAÇÃO PREGÃO PRESENCIAL Nº 057/2020REGISTRO DE PREÇOS‘’ COM ITENS DE PARTICIPAÇÃO EXCLUSIVA DE ME – EPP “LEI FEDERAL COMPLEMENTAR Nº 147/2014 - RESOLUÇÃO DE CONSULTA Nº 17/2015 – TCE/MTA  PREFEITURA  MUNICIPAL  DE  CANARANA-MT,  ATRAVÉS  DE  SEU  PREGOEIRO OFICIAL,  TORNA  PÚBLICO  O  REGISTRO  DE  PREÇOS  PARA  FUTURA  E  EVENTUAL  AQUISIÇÃO  DE HIDROXICLOROQUINA, ÁCIDO ASCÓRBICO E AVENTAL DESCARTÁVEL PARA O ATENDIMENTO AO COVID-19 DE ACORDO  COM  AS  ESPECIFICAÇÕES  DO  EDITAL  E  ANEXOS,  NA  MODALIDADE  PREGÃO  PRESENCIAL NO  DIA 05/11/2020 ÀS 13H30MIN (HORÁRIO DE BRASILIA) NA SALA DE LICITAÇÕES.",6
"RATIFICAÇÃO DO ATO DE DISPENSA DE LICITAÇÃOPROCESSO Nº 107/2020DISPENSA DE LICITAÇÃO Nº 041/2020 RATIFICO  O  ATO  DA  COMISSÃO  PERMANENTE  DE  LICITAÇÃO,  QUE  DISPENSOU LICITAÇÃO COM FUNDAMENTO NO ARTIGO 24, INCISO IV, DA LEI FEDERAL Nº 8.666/93, C/C ARTIGO 4º, 4-A E 4-B DA  LEI  FEDERAL  Nº  13.979  DE  06  DE  FEVEREIRO  DE  2020  E  ALTERAÇÕES  POSTERIORES  PELA  MEDIDA PROVISÓRIA  Nº  926/2020  DE  20/03/2020  E  ARTIGO  8º  C/C  PARÁGRAFO  ÚNICO  DO  DECRETO  MUNICIPAL  Nº  3053/2020 DE 18/03/2020 E ALTERAÇÕES POSTERIORES A FAVOR DA EMPRESA  MONIZ FIGUEIRA & CIA LTDA, CNPJ Nº 04.300.305/0001-70, COM SEDE NA CIDADE DE CUIABÁ-MT, À AV MATO GROSSO Nº 215 – BAIRRO CENTRO, QUE IRÁ FORNECER  HIDROXICLOROQUINA E O ACIDO ASCÓBICO + ZINCO QUELATO PARA TRATAMENTO DO CORONA VÍRUS (COVID-19) PERFAZENDO O VALOR TOTAL DE  R$ 48.779,20 (QUARENTA E OITO  MIL,  SETECENTOS  E  SETENTA  E  NOVE  REAIS  E  VINTE  CENTAVOS),  CONFORME  SOLICITADO  PELA SECRETARIA MUNICIPAL DE SAÚDE, FACE AO DISPOSTO NO ART.",0
"CONTRATADO: E. BARRANKIEVECZ & CIA LTDARESUMO DO OBJETO: DISPENSA DE LICITAÇÃO PARA AQUISIÇÃO DE  MEDICAMENTO  CLOROQUINA  DISFOSFATO  250  MG  -CAPSULA MANIPULADA A SER EXECUTADO  PELA  SECRETARIA  MUNICIPAL  DE  SAÚDE  DE  JUÍNA,  ESTADO  DE  MATO  GROSSO ELEMENTO  DE  DESPESA:  DOTAÇÃO:  3216  – 03.110.10.122.0022.2342.339030000000  –  ACOES  SAUDE  P/ENFRENTAMENTO CORONAVIRUS-COVID-19 VALOR TOTAL ESTIMADO: R$ 10.800,00 (DEZ MIL E OITOCENTOS REAIS) VIGÊNCIA: 20/07/2020 A 20/10/2020DATA DO  RECONHECIMENTO:  20/07/2020  PELO  ILMO.",0
"1º - DESIGNAR PARA FISCAL DOS CONTRATOS ADMINISTRATIVOS Nº 078/2020  –  CUJO  OBJETO  É:  “CONTRATAÇÃO  DE  EMPRESA  PARA  FORNECIMENTO  DE  MEDICAMENTOS  (CLOROQUINA)  A  SER  UTILIZADO  NO  TRATAMENTO  DE  PACIENTES  COM  SINTOMAS  DE  COVID-19,  E  PARA  A  PROFILAXIA DE SERVIDORES E DA POPULAÇÃO EM GERAL, CONFORME PROTOCOLO DE TRATAMENTO APROVADO PELA EQUIPE MEDICA DO MUNICÍPIO DE PARANAÍTA-MT, CONSTANTES NO ATO DE DISPENSA Nº 025/2020, OS (AS) SEGUINTE (S) SERVIDOR (AS):KEILA FRANCIELI VOLPEART.",6
"MARCOS DA SILVA PREGOEIRO  PREFEITURA MUNICIPAL DE ALTA FLORESTA PROCEDIMENTO ADMINISTRATIVO TERMO DE CIÊNCIA E CONSENTIMENTO HIDROXICLOROQUINA / CLOROQUINA  EM  ASSOCIAÇÃO  COM  AZITROMICINA  PARA COVID 19DIAGNÓSTICO E TRATAMENTO FUI DEVIDAMENTE INFORMADO (A),  EM LINGUAGEM CLARA E OBJETIVA PELO(A) MÉDICO(A), DE QUE AS AVALIAÇÕES MÉDICAS OU LABORATORIAIS REVELARAM POSSIBILIDADE OU COMPROVAÇÃO DE DIAGNÓSTICO: COVID 19 CAUSADA PELO CORONAVÍRUS SARS-COV-2 E COM BASE NESTE DIAGNÓSTICO  ME  FOI  ORIENTADO  O  SEGUINTE  TRATAMENTO/PROCEDIMENTO:  CLOROQUINA  OU  HIDROXICLOROQUINA  EM ASSOCIAÇÃO COM AZITROMICINA.",6
"UM ESTUDO FRANCÊS MOSTROU QUE A ELIMINAÇÃO DO CORONAVÍRUS DA GARGANTA DE PORTADORES DA COVID-19 SE DEU DE FORMA MAIS RÁPIDA COM A UTILIZAÇÃO  DA COMBINAÇÃO DE HIDROXICLOROQUINA E O ANTIBIÓTICO AZITROMICINA, QUANDO COMPARADOS A PACIENTES QUE NÃO USARAM AS DROGAS.",6
"ENTRETANTO, NÃO HÁ, ATÉ O MOMENTO, ESTUDOS  SUFICIENTES  PARA  GARANTIR  CERTEZA  DE  MELHORA  CLÍNICA  DOS  PACIENTES  COM  COVID-19 QUANDO TRATADOS COM CLOROQUINA OU HIDROXICLOROQUINA. 2.",6
"COMPREENDI,  PORTANTO, QUE NÃO EXISTE GARANTIA DE RESULTADOS POSITIVOS  PARA A COVID-19 E QUE O MEDICAMENTO PROPOSTO PODE INCLUSIVE APRESENTAR EFEITOS COLATERAIS. ESTOU CIENTE DE QUE O TRATAMENTO COM CLOROQUINA OU HIDROXICLOROQUINA ASSOCIADA À AZITROMICINA PODE CAUSAR OS EFEITOS COLATERAIS DESCRITOS ACIMA E OUTROS MENOS GRAVES OU  MENOS  FREQUENTES,  OS  QUAIS  PODEM  LEVAR  À  DISFUNÇÃO  DE  ÓRGÃOS,  AO  PROLONGAMENTO  DA  INTERNAÇÃO, À INCAPACIDADE TEMPORÁRIA OU PERMANENTE E ATÉ AO ÓBITO.",6
"QUANDO NÃO FOR POSSÍVEL REALIZAR A OXIMETRIA.L-  NOS  PACIENTES  COM  DEFICIÊNCIA  OU  PRESUNÇÃO  DE  DEFICIÊNCIA  DE  VITAMINA  D,  CONSIDERAR A REPOSIÇÃO CONFORME NECESSIDADE CLÍNICA.M- INVESTIGAR E TRATAR ANEMIA. N-  ZINCO  – PARA  PACIENTES  ADULTOS,  CONSIDERAR  A ADMINISTRAÇÃO  DE  SULFATO  DE  ZINCO CONCOMITANTE AO TRATAMENTO COM CLOROQUINA / HIDROXICLOROQUINA + AZITROMICINA.O EXAMES LABORATORIAIS DE RELEVÂNCIA NA COVID-19: HEMOGRAMA COMPLETO, PROTEÍNA C-REATIVA (DE PREFERÊNCIA ULTRA SENSÍVEL). AST (TGO) E ALT (TGP).",6
"CONSIDERANDO  QUE  O CONSELHO  FEDERAL  DE MEDICINA  RECENTEMENTE PROPÔS  A  CONSIDERAÇÃO  DA  PRESCRIÇÃO  DE  CLOROQUINA  E  HIDROXICLOROQUINA  PELOS  MÉDICOS,  EM CONDIÇÕES EXCEPCIONAIS, MEDIANTE O LIVRE CONSENTIMENTO ESCLARECIDO DO PACIENTE, PARA O TRATAMENTO DA COVID-19(PROCESSO-CONSULTA CFM Nº 8/2020 –PARECER CFM Nº 4/2020) COM BASE NA  LEI N. 13.979, DE 06 DE FEVEREIRO DE 2020, NA MEDIDA PROVISÓRIA N.º 926 E O MINISTÉRIO DA SAÚDE  DISPONIBILIZOU PARA USO, EM CASOS CONFIRMADOS E À CRITÉRIO MÉDICO, O MEDICAMENTO CLOROQUINA E  HIDROXICLOROQUINA  COMO  TERAPIAS  ADJUVANTES  NO  TRATAMENTO  DE  FORMAS  GRAVES,  EM  PACIENTES HOSPITALIZADOS, SEM QUE OUTRAS MEDIDAS DE SUPORTE SEJAM PRETERIDAS EM SEU FAVOR.",6
"AO DIA, DURANTE 5 DIAS+ IVERMECTINA 6 MG – CONFORME PESO DO PACIENTE TESTE  RÁPIDO  COVID  19  A PARTIR DO 8º DIA PCR SWAB DO 3º AO 7º DIA DE ELETROCARDIOGRAMA DIAGNÓSTICO  DIFERENCIAL SOROLOGIA DENGUE RECOMENDAÇÃO  PARA PRESCRIÇÃO EM GESTANTES PRESCREVER DO 1º AO 14º DIA DIFOSFATO DE CLOROQUINAD1: 500MG 12/12HD2 AO D5: 500 MG 24/24H+AZITROMICINA500MG 1X AO DIA, DURANTE 5 DIAS APÓS O 14º  DIA PRESCREVER TRATAMENTO SINTOMÁTICO.",6
TESTE  RÁPIDO  COVID  19  A PARTIR DO 8º DIA PCR SWAB DO 3º AO 7º DIA DIAGNÓSTICO  DIFERENCIAL SOROLOGIA DENGUE PACIENTES COM SINTOMAS MODERADOS EXAMES RECOMENDAÇÃO  PARA PRESCRIÇÃO  EM PACIENTES ADULTOS DIFOSFATO  DE CLOROQUINA.D1:  450MG 12/12H.,6
"EXAMES:  TESTE  RÁPIDO COVID  19  A PARTIR  DO  8º  DIA PCR SWAB DO 3º AO 7º DIA DE SINTOMAS, HEMOGRAMA PCR, TGO,  TGP,  UREIA  CREATININA INFLUENZA +H1N1, ELETROCARDIOGRAMA,  D-DIMERO DIAGNÓSTICO  DIFERENCIAL FAZER SOROLOGIA DENGUE RECOMENDAÇÃO  PARA PRESCRIÇÃO EM PACIENTES PEDIÁTRICOS FASE 1 (1 AO 5º DIA ) FASE 2 (6º AO 14 DIA)CLOROQUINA BASE  6MG/KG/DIA POR 5 DIAS 1X AO DIA (MÁXIMO  DE 300MG DIA) + AZITROMICINA  10MG/KG  NO PRIMEIRO  DIA,  SEGUIDA  DE  5MG/KG SEGUIDA POR 04 DIAS COM LIMITE DE 500MG/DIA.",6
"HEMOGRAMA PCR, TGO,  TGP,  UREIA  CREATININA INFLUENZA +H1N1,ELETROCARDIOGRAMA,  D-DIMERO DIAGNÓSTICO  DIFERENCIAL FAZER SOROLOGIA DENGUE PACIENTES HOSPITALIZADOS COM FORMAS GRAVES DA COVID-19-CASOS CRÍTICOS DA COVID-19RECOMENDAÇÃO  PARA PRESCRIÇÃO  EM PACIENTES ADULTOS SULFATO DE HIDROXICLOROQUINAD1: 400MG 12/12H =D2 AO D5: 400MG 24/24H + AZITROMICINA 500MG 1X AO DIA, DURANTE 5 DIAS.",6
"- CONSIDERAR USO DE CORTICÓIDE PARA MATURAÇÃO PULMONAR EXAMES:TESTE  RÁPIDO  COVID  19  A PARTIR DO 8º DIA PCR SWAB DO 3º AO 7º DIA DE SINTOMAS HEMOGRAMA, PCR UREIA CREATININA TGO E TGP INFLUENZA +H1N1 TOMOGRAFIAD-DIMEROTROPONINAPAINEL CARDÍACO ELETROCARDIOGRAMA SOROLOGIA DENGUE RECOMENDAÇÃO  PARA PRESCRIÇÃO EM PACIENTES PEDIÁTRICOS FASE 1 (1 AO 5º DIA )FASE 2 (6º AO 14 DIA)CLOROQUINA BASE  6MG/KG/DIA  POR  5  DIAS 1X AO DIA (MÁXIMO DE 300MG DIA)+AZITROMICINA  10MG/KG  NO  PRIMEIRO  DIA, SEGUIDA DE 5MG/KG SEGUIDA POR 04 DIAS COM LIMITE DE 500MG/DIA.",6
"EU,  _______________________________________(NOME  DO  (A) PACIENTE), DECLARE TER SIDO INFORMADO(A) CLARAMENTE SOBRE OS BENEFÍCIOS, RISCOS, CONTRAINDICAÇÕES,  PRINCIPAIS EFEITOS ADVERSOS RELACIONADOS AO USO DE CLOROQUINA E HIDROXICLOROQUINA PARA O TRATAMENTO  DA INFECÇÃO PELO NOVO CORONAVIRUS (COVID-19).",6
"ARI GENÉZIO LAFIN - PREFEITO MUNICIPAL EXTRATO DE DISPENSA DE LICITAÇÃO Nº 044/2020OBJETO: DISPENSA DE LICITAÇÃO EMERGENCIAL DE COMBATE A PANDEMIA  DO  NOVO  CORONAVÍRUS  (COVD-19)  PARA  AQUISIÇÃO  DE HIDROXICLOROQUINA, SULFATO – CONCENTRAÇÃO / DOSAGEM 400MG EM FARMÁCIAS DE MANIPULAÇÃO  PARA  ATENDIMENTO  DE  PACIENTES  COM  RECEITA  MÉDICA  DA  REDE  PÚBLICA MUNICIPAL DE SAÚDE.",0
"OBJETO DO CONTRATO:CONTRATAÇÃO  DE  EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE HIDROXICLOROQUINA E IVERMECTINA PARA O MUNICIPIO DE PORTO DOS GAÚCHOS – MT, NO ENFRENTAMENTO AO COVID-19.",6
"OBJETO: CONTRATAÇÃO  DE  UNIDADE  HOSPITALAR  PARA DISPONIBILIZAÇÃO DE LEITOS EM UNIDADES DE TERAPIA INTENSIVA ADULTO E LEITOS  CLÍNICOS  DE  ENFERMARIA  ADULTO  NO  ÂMBITO  DOS  HOSPITAIS  PRIVADOS  ,  COMO MEDIDA PARA ENFRENTAMENTO DE EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTANCIA INTERNACIONAL  EM  DECORRÊNCIA  DO  CORONA VIRUS  SARS-COV2,  CAUSADOR  DA DOENÇA COVID 19, NO MUNICIPIO DE ALTA FLORESTA-MT LICITAÇÃO TERMO  DE  RATIFICAÇÃO  DE  DISPENSA  DE  LICITAÇÃO  N° 011/2020OBJETO: AQUISIÇÃO  DE  IVERMECTINA-CONCENTRAÇÃO/DOSAGEM 6MG, SULFATO DE ZINCO – CONCENTRAÇÃO/DOSAGEM  50MG,  CLOROQUINA, DISFOSFATO  –  CONCENTRAÇÃO/DOSAGEM  500MG,  EM FARMÁCIAS  DE MANIPULAÇÃO  PARA ATENDIMENTO  DE PACIENTES  COM  RECEITA MÉDICA  DA  REDE  PÚBLICA MUNICIPAL  DE  SAÚDE  DO  MUNICIPIO  DE  ALTA FLORESTA-MT CONTRATADO: F. F. BORGES CNPJ 12.054.228/0001-43PRAZO: 03 (TRÊS) MESES FUNDAMENTO LEGAL: ART.",0
OBJETO:  AQUISIÇÃO  DE HIDROXICLOROQUINA PARA FINS DE PREVENÇÃO E ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE  IMPORTÂNCIA  INTERNACIONAL  DECORRENTE  DO  CORONAVÍRUS  (COVID-19).,6
"COMUNICAMOS QUE CONFORME EDITAL PUBLICADO EM MEIOS ELETRÔNICOS, REFERENTE AO PREGÃO ELETRÔNICO Nº 003/2020, REGISTRO DE PREÇOS Nº 026/2020, CUJA ABERTURA SE DEU EM  03/07/2020, SAGRARAM-SE VENCEDORA DO CERTAME A EMPRESA:EASY SOLUÇOES DIAGNOSTICAS LTDA ME, CNPJ Nº 19.993.061/0001-25:ITEM DESCRIÇÃO UND QTD MARCA R$ UNT01 TESTE RÁPIDO  PARA DETECÇÃO  QUALITATIVA DE  IGG/IGM DO  COVID-19  (PARA SER  USADO  EM AMOSTRAS DE SANGUE TOTAL, SORO E PLASMA)UND 500 KOVALENT 69,99ITENS DESERTOS, E OU FRACASADOS ITEM UNID DESCRIÇÃO/ESPECIFICAÇÃO/ESPECIFICAÇÃO TÉCNICA QUANT02 UN COMPRIMIDOS DE AZITROMICINA 500MG 5.00003 UN COMPRIMIDOS DE IVERMECTINA 6 MG 5.00004 UN CEFTRIAXONA 1G/IV (FRASCO/AMPOLA) 50005 UN AMPOLAS DE ENOXAPARINA 40 MG (SERINGAS) 90PUBLICAÇÃO   OFICIAL   DO   TRIBUNAL   DE   CONTAS   DE  MATO   GROSSO    –    LEI   COMPLEMENTAR   475   DE   27   DE   SETEMBRO   DE   2012COORDENAÇÃO:SECRETARIA GERAL DO TRIBUNAL PLENO: TELEFONE (65) 3613-7678  - E-MAIL: DOC_TCE@TCE.MT.GOV.BRRUA CONSELHEIRO BENJAMIN DUARTE MONTEIRO, S/N, EDIFÍCIO MARECHAL RONDON – CENTRO POLÍTICO ADMINISTRATIVO – CUIABÁ-MT – CEP 78049-915DIÁRIO OFICIAL DE CONTAS TRIBUNAL DE CONTAS DE MATO GROSSO ANO 9  Nº 1947DIVULGAÇÃO TERÇA-FEIRA, 7 DE JULHO DE 2020 – PÁGINA 130PUBLICAÇÃO QUARTA-FEIRA, 8 DE JULHO DE 202006 UN COMPRIMIDOS DE HIDROXICLOROQUINA 400 MG 280007 UN FRASCOS DE ACEBROFILINA 50MG/5ML 20008 UN COMPRIMIDOS DEXAMETASONA 4 MG 280009 UN AMPOLAS DE DEXAMETASONA 4 MG/ML 100010 UN FRASCOS DE DIPIRONA 500 MG (10ML) 20011 UN COMPRIMIDOS PARACETAMOL 500 MG 600012 UN KIT PCR SEM CONTROLE 100VERA - MT, 03 DE JULHO DE 2020.",2
